,Time,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount,Amount_Log
245,0.13429691954986092,0.9653647945958457,0.610978819044508,0.9145413597497647,0.28609411685260416,0.6287074175706987,0.4737214838976649,0.8870402738579264,0.6697935778111977,0.7404555174688277,0.6519381124739416,0.31375017927310056,0.7697132683038357,0.7379696804312903,0.8657413142449972,0.6978730118351552,0.8196688843676201,0.8272092864237047,0.6706221441017173,0.30572479573652284,0.6297953894523874,0.4483561639468014,0.4674184719577984,0.5641714701047817,0.8077885986175593,0.4769247285419468,0.3419747034865419,0.47075907671345524,0.6063946105633368,0.0021120764675168287,0.4980184359399763
298,0.3365511061457715,0.8579751870166795,0.5878209378894996,0.9506152873071446,0.17259528575829725,0.6324307963768695,0.5766700534042103,0.8806497134104645,0.6902586902810034,0.6882462019887516,0.6351036972963051,0.2732509024618979,0.9217297618137711,0.38678309158493107,0.8119100506322121,0.42296654503120823,0.8101412235874959,0.8015196451568967,0.6567120449752818,0.33778678924981353,0.652462444696509,0.45779622186197577,0.5034285500954002,0.5641402333388099,0.5679359690347187,0.48375169043991356,0.545349125920005,0.47882703835923884,0.5743210465263556,0.07619468735153137,0.7901375111430224
657,0.3388611528122054,0.9159313295073002,0.6439543994333644,0.7536555007594707,0.5017089161918145,0.5347930098028966,0.5346858855890381,0.7787476290427747,0.6600303850319793,0.6034799200010853,0.5568678265846977,0.46167095942589864,0.6781685767518707,0.1819044701207715,0.6118929320031183,0.6313579458273008,0.5437774805291884,0.5965394959847341,0.53223284018941,0.672940888989931,0.6601662402669171,0.4444296580639319,0.5454134165355857,0.5861553856987947,0.644931851318921,0.2739953361778137,0.19351781495119472,0.5027778474105821,0.6009011305314148,0.05358747242305504,0.7614469440130944
416,0.1969649361682319,0.9460756841149046,0.6319215760408257,0.8368544593229787,0.43114879768562586,0.6461303353874172,0.5381574171863143,0.8581954840592474,0.681085922774348,0.5712998463059797,0.6124368540578811,0.39607120406580143,0.7712035818581023,0.6297915811986639,0.6143269536252874,0.6321089505521461,0.7732812547260621,0.6878582760025945,0.6868621223020023,0.3362092415646664,0.6463012178880398,0.46338344113352997,0.5230958952380743,0.5510633866423545,0.3122942083913809,0.5480177442677938,0.3875995186024051,0.5003843701497891,0.6527174185475935,0.008946925258835206,0.6155635734506728
541,0.041481921120925414,0.930481125406246,0.6781956268870462,0.7073262791512565,0.6303345605254489,0.6793185412449586,0.35603602354359093,0.8546521876488676,0.6772566525433474,0.5137897377974731,0.5057335704396355,0.6567695381675882,0.4566722617848279,0.644517694804094,0.35777731652699796,0.37012840820187803,0.723291759586907,0.7340077222778945,0.7732291350750491,0.26425163688734,0.6556731666742187,0.463358145205135,0.48306245035337925,0.5423013991448987,0.406518154461904,0.6281628559288426,0.46076490477719967,0.5211377047794098,0.7120935810207027,0.0004703956497810309,0.3762190139348997
272,0.31106494896949805,0.9091573904536878,0.6275136747088564,0.8864512564657908,0.3313075255324828,0.7015425612688393,0.830359121725017,0.8882904775659877,0.6951258152959622,0.5825599681167268,0.6885451996107451,0.1877803551694416,0.8548103161246824,0.5510812400105194,0.8425691701902894,0.808355450693264,0.8403160143791151,0.778525072765126,0.7456418517667955,0.5472846711387324,0.6502966360241587,0.45403630453397265,0.4834682803104763,0.5626629701106128,0.9590042136425679,0.4496563968874944,0.33499966503425704,0.48926795026170833,0.6352976674083854,0.036098162164196305,0.7292445103181947
604,0.27592547335591006,0.90266736912625,0.6289614099913041,0.9315523953620819,0.3298427260899711,0.6700299759619042,0.48354281790323517,0.9066017365956962,0.6722907449597273,0.6078486427011124,0.6587964831273566,0.22557420921795884,0.8548174238190053,0.4643812942804126,0.7613308478299892,0.6206501602597974,0.8692826946418715,0.8076125579984579,0.6918963458547148,0.16723886010012806,0.6275223107426815,0.45427336514293726,0.49642164975615444,0.5571857206186377,0.7241860470673493,0.43057635696782187,0.2370005066318719,0.47537594313791964,0.6360188822512147,0.003565599025340214,0.5406327223744971
154,0.7510328294289471,0.9690259093476633,0.5781225082901907,0.8947956888544483,0.28384011874814197,0.5913285378104738,0.4677623311756718,0.8827687603942203,0.6710191921856997,0.7484390726056885,0.6626326199634069,0.20339435622886887,0.8876429937576678,0.34645544356352503,0.8186321703614483,0.7467548365498667,0.8234211128262405,0.7837242570543704,0.705405475129179,0.3340676876802445,0.6465622039085341,0.45994707701863324,0.5160823138761707,0.5624737925500055,0.9164627040223925,0.40744159018834764,0.18534537603418508,0.47220146227314214,0.6079170165337264,0.1507759176243138,0.8457718371048291
126,0.2272457493977586,0.9635340479366823,0.6020042973023444,0.8874115883932447,0.3044944325196008,0.6398263959232016,0.5080347440267644,0.894973823980622,0.6707932996155503,0.6928030893726442,0.6709419757227895,0.10312429885708747,0.8275504052835971,0.19025690347400037,0.8369879240392,0.6425517426595023,0.8168274558914219,0.7793907310516953,0.7226192728379074,0.4323113475360216,0.6338642603490178,0.45483177902025734,0.49852785659826204,0.5509412548570255,0.4970178424673751,0.5553710710184372,0.2769452440383956,0.47161287561542675,0.6045611130094363,0.04656916932832206,0.7500046927649178
449,0.40806945268768396,0.8605399519396184,0.5957912560085628,0.8217853374473425,0.36634393260529463,0.516740063116276,0.5639716328633637,0.8912237748768541,0.6856082130132936,0.6170694663259572,0.5333739742881971,0.44524329680450203,0.7719290556033697,0.6367944478746465,0.5912759869744932,0.5747832803274668,0.5898449588199273,0.6689911012736804,0.6718250496442809,0.7256014522157187,0.7115090411527658,0.4778746837310757,0.5548598183287988,0.5995623314253519,0.757042902396778,0.5256639057414458,0.2815827255706904,0.4899466355877282,0.6561066460472839,0.3879964438088877,0.9228219535917346
730,0.12009915162517891,0.4148913298717145,0.7776067764651048,0.21232226867516169,0.9814285220550429,0.3558162398659893,0.35593929378179345,0.5361784540962615,0.7021070793103075,0.35605600968557616,0.3183302932759812,0.8401429633748421,0.23297433469268825,0.6776336179603728,0.2506563483870592,0.5299746126245699,0.369191736941522,0.4237388972376481,0.35799691233649933,0.4788341242049882,0.669122389250252,0.40922623272818043,0.573132836135059,0.588265154411321,0.31317545551176285,0.4775524353789844,0.4928920029652128,0.6104698859073326,0.28159300056498726,0.0004703956497810309,0.3762190139348997
341,0.530100431751795,0.9896302923782345,0.6091552496087359,0.8561770381568055,0.3196498604092861,0.6560081372202538,0.47736663388665923,0.898719431161009,0.6662424388758406,0.7326111484144029,0.6719433327702278,0.33219458825231485,0.81160340120404,0.7680309585703763,0.9009057398072959,0.27201795517073046,0.7832538485521457,0.8005572411113853,0.7194834625753344,0.39388963900146445,0.6260352715449659,0.4551956746417815,0.5355178088835504,0.5584121741809154,0.6395819123249529,0.5120166880610469,0.19410438704391142,0.4701797229145035,0.5834774773769811,0.007051230790217653,0.5961648352799351
430,0.15394686310791467,0.2843023715087867,0.8311466321687446,0.21758217996407025,0.6191487331971725,0.17620894655238822,0.2192759235583539,0.557840939758736,0.9035042640411146,0.47425745216845205,0.4327820868225285,0.5745696437463669,0.5133069513149162,0.5910264939831296,0.4698133349105388,0.5933335018040988,0.43015497089135973,0.37626052824478406,0.34582684466914376,0.5418682219225502,0.6890394371225698,0.4911165277079369,0.4280825280857007,0.5366684439656942,0.6918477558967264,0.6137270751998725,0.2743378953866047,0.5741527120377796,0.7041837275553225,0.04703486102160528,0.750815750120716
287,0.27417402739470953,0.9450387648640363,0.5902114828477889,0.8843644037307242,0.06285846899044834,0.68675729102707,0.7758094377557383,0.8712553017414242,0.6817006510073778,0.5552878556499673,0.7176457606449878,0.19532128742931604,0.8108757472894811,0.6114820046475357,0.7945396013677383,0.747299641299776,0.780856479243916,0.7948821211234143,0.7659672401107397,0.5425925521173933,0.6366225292430026,0.4536565060578589,0.5243930465256884,0.5616629408943064,0.966413056013463,0.3594485761321353,0.2528747719488005,0.4817540692026785,0.605879188863724,0.004703956497810309,0.5631932906425983
113,0.40594560625632786,0.8857584820482592,0.6173688921554673,0.9155873399051324,0.11176290083390951,0.6065083701992403,0.5009195692828748,0.8743243853027465,0.690582195933839,0.6251510579006397,0.6730338517283159,0.21052156675998054,0.8335857152080193,0.14741058705820953,0.8336670131561297,0.32898326820146584,0.8961188967350915,0.8047369207411051,0.6589479167861498,0.4978989232320376,0.6343856771467057,0.45745314647310376,0.5174116606505709,0.5551252056245108,0.6359868387760916,0.49529582129852306,0.23813391782892535,0.4844247486392371,0.6176743565722923,0.003292769548467216,0.5341524770729185
648,0.8322685007389821,0.7697203278168664,0.6105517751231844,0.7404262261461643,0.37719475082632936,0.6609881254208939,0.39291615149553094,0.7700113191977856,0.657748650560162,0.5294910931369858,0.544761373783932,0.3931062261684463,0.7282693089568262,0.7086047048071147,0.6665414757509753,0.4233935561511199,0.6009912081169224,0.4984347938454437,0.4924034994837855,0.48129699965251016,0.6230720018433334,0.442982971189086,0.5463083344446672,0.5317104796910865,0.7074980717913115,0.4950663862156499,0.1580252786370192,0.5109401186496619,0.5616318049381929,0.004186521283051175,0.5537036602802055
173,0.9949144060794376,0.9913789120159893,0.608939958817684,0.8402650968492135,0.30571286614445325,0.6562876898067543,0.42383540402346737,0.9072043634820147,0.6634868612610267,0.6671032424673156,0.6814423464971325,0.15913887422847903,0.86628289473252,0.38805109370312335,0.8525201991474373,0.629011876951614,0.791827098052047,0.7772350786664001,0.6901786819872584,0.3691355726229502,0.6270692427132005,0.4595667949163036,0.5491499858498093,0.5565731685722892,0.6630353425161308,0.5248804651792741,0.22666698201082838,0.47008026481758514,0.5863138613275036,0.014064829928452822,0.6524244268580014
359,0.3266068498411479,0.9614119815227744,0.6007112224571463,0.9326193723151878,0.30261218279859603,0.6073883080335667,0.5179992488564423,0.8752074567549278,0.6764997932601285,0.6953296512822217,0.6762256175866858,0.2904295408529127,0.8772602464502895,0.24419709675454077,0.8328751207555395,0.7406542034018291,0.8702869361229215,0.7641372359785253,0.7885622039382746,0.35815997929361243,0.631553879904033,0.4593840940648275,0.5353572980547519,0.5582590278241845,0.8072002884714237,0.4939833007454675,0.23366890412218388,0.47573118109060936,0.6085835044414617,0.02116780424014639,0.6857404867430441
521,0.25071861653225336,0.890774324040003,0.6168656953437375,0.863452265091108,0.23729227491188143,0.6032692417942565,0.4523718406287475,0.836789228804825,0.6756396507895719,0.5909158612960018,0.636516696316497,0.435920604410843,0.6614285477904166,0.39050372330732397,0.5908912509908602,0.6817772951366171,0.7130451344113886,0.6242108081021557,0.5494785592264239,0.6499210711411693,0.6632185055540258,0.46575160431689233,0.5439333488393968,0.5553667972102222,0.6095222903405281,0.41028273959116224,0.2434464387920457,0.502756468987372,0.6315449886370109,0.011712851679547668,0.6375127219826536
57,0.3677803768227257,0.5965531222343863,0.539887823377672,0.8635490423291794,0.38828865356696757,0.6939972433435849,0.4195627971116039,0.907446925309256,0.6468294792820113,0.8697458031679637,0.829468945077986,0.26049343626042115,0.882540063136054,0.5914082770293504,0.711647588283892,0.8475294790339585,0.77547956846409,0.7837105295005634,0.5954365154533888,0.6026638923470491,0.4231192723417357,0.39344685714493605,0.5925988703647609,0.6495188628414695,0.8603029575975853,0.6444556743401638,0.34060187169141215,0.6019411333615412,0.28664934496264943,0.008631760173481917,0.6126417530447681
545,0.03828742333787196,0.7958420486269655,0.6283934901182183,0.8216761226010829,0.39512986447870624,0.6080741307638065,0.4138537115232829,0.8177640479445368,0.6682146008117917,0.6597216376423214,0.5396576254311862,0.5355773901568307,0.3645153506984622,0.5573003245683023,0.524959615274367,0.5945722538845118,0.39212295120296037,0.3938407767197361,0.3286309634905007,0.44782577187559397,0.6307033987560722,0.46741941755577754,0.5268750047073527,0.5479137625865491,0.6329694953892939,0.4981582692160253,0.1683536523802258,0.41925046706187824,0.7912995998991603,0.02775334333708082,0.7078175860011505
222,0.9823167964249554,0.8814027260689454,0.6123254688373403,0.9198248010284794,0.19654255140176158,0.6102493674142165,0.5476563130602304,0.8827685621432312,0.6879836507725249,0.686042139896127,0.6372288849336184,0.07651290731790075,0.8548325196749923,0.44160862550855173,0.8251105118883012,0.6799006019752211,0.8849100079259431,0.7692278923003938,0.7667624676906398,0.3886802028933059,0.6258484480164082,0.4591677949968517,0.5254169191615249,0.5551040972952089,0.4420081490849013,0.43871229199398093,0.3838224142936688,0.46286323756051884,0.5753446324514182,0.06286367463673696,0.7744606204997826
280,0.46122961980239496,0.9614898146158537,0.6061588465456673,0.9121204917463481,0.31101767565974214,0.626519942749093,0.4855549719064108,0.8915283412291569,0.6707696200863281,0.6716223035167788,0.6707383340174479,0.23109147286478668,0.8887829035824495,0.4621041812166998,0.8301947307157278,0.790579552382984,0.802181997423924,0.7893581915722745,0.6664194774317891,0.29540706517522297,0.6331052744302016,0.45920667707976476,0.5404897838260624,0.5569780075689044,0.8438486519231982,0.5218099181065414,0.2583823525710794,0.4746233180961537,0.608000373226605,0.028082620291927544,0.7087789035601202
17,0.21139545438676116,0.9683342946509236,0.5956885537814429,0.9068269230638247,0.23151772991117361,0.6194186169111756,0.5185399534463756,0.8819647288812569,0.6708274312943925,0.6348607600659792,0.6860265981163787,0.1769636826247709,0.8996381712004653,0.6437892925302564,0.8008777996809208,0.5564016487080888,0.690404713674353,0.8068937403267473,0.7252944819485712,0.31067861383656925,0.6203201050580911,0.4464615994091094,0.4766869091828482,0.5591141367658427,0.6841641809629284,0.5132531461273698,0.4251611419237544,0.47387435314824805,0.6038016471689396,0.013171078193868865,0.6470742444255861
127,0.8385003898567421,0.9918010680898981,0.6021669320050298,0.8625158209392497,0.23772046654602647,0.6430435110262634,0.4856898550196809,0.8907914979047846,0.6694591746487362,0.6868337504115898,0.6771586363688239,0.26121345669481116,0.9266963266435441,0.548107214874249,0.8289331103201182,0.48987261396526427,0.8286195184471732,0.7680478148595894,0.6935911434255653,0.4755615680268378,0.6298705529106129,0.450798130480611,0.4795169799815313,0.565307494675374,0.5432411514472996,0.44673386431887024,0.37712949450652755,0.4682852518105204,0.5841845945933026,0.0008420082131080453,0.42332352941144125
322,0.6772393487646777,0.905613527739126,0.6132926778837408,0.9166098435206327,0.14226415199520764,0.68463166258028,0.4925424508951706,0.9123523495927984,0.6677262597760382,0.6537282253766215,0.6564448590533501,0.2755999343408591,0.9013989302539791,0.5050041668446931,0.8232848551210201,0.5102016373839146,0.8190297538510538,0.7546466222297356,0.7470616701131284,0.3443469614954951,0.6341902239906675,0.4626206774306706,0.5748034543748306,0.5481041123236307,0.8867424474109935,0.5182877110762593,0.2616555773906495,0.45605112432611644,0.5894454532803022,0.0004703956497810309,0.3762190139348997
255,0.24284583784287028,0.8767556233781414,0.5833359470057655,0.9837799200114371,0.343557399328411,0.6705872523360805,0.5627369088187417,0.8788793638356485,0.6748567396433446,0.7076586154255904,0.6743733046431744,0.26966429994096963,0.9194300303712682,0.3606043694137846,0.7743350560795568,0.3012768220758313,0.722171109223299,0.8152709134091403,0.6707778782392264,0.5947840803378112,0.6483120312624737,0.4495794036056289,0.48790167027145276,0.5585435454205001,0.7221424586010838,0.488033487269705,0.22411228001320713,0.4433894610994025,0.5817034573388492,0.00929972199617098,0.6187146531094028
531,0.8929988711610748,0.910992361610539,0.670409755092384,0.7368855391792211,0.5836580001381174,0.6885827385643584,0.3688137027145061,0.8706133525783788,0.6838594304858958,0.4830939543512278,0.555221550568234,0.5056164463019966,0.6651480818138944,0.365698770039222,0.39458591511194596,0.5131160585999297,0.8337895124741284,0.807283872232844,0.8499273860381235,0.29142807434145845,0.6480123968512446,0.4623331963279721,0.4891876480467302,0.5565780303625684,0.4360098919187919,0.4121145331658386,0.34604321261813953,0.5049423985267792,0.6662243333066811,0.0,0.0
470,0.44320892830127195,0.7585823759684998,0.6664934181530415,0.7176991912153163,0.4997218547780148,0.4892804669827692,0.439989801571907,0.782556944049903,0.7162334497335217,0.5247877005900585,0.49166599714531595,0.4257431031483699,0.5545461660553865,0.581208205198939,0.4834396321582826,0.678314365218263,0.4547458295943592,0.4561156309668993,0.40273513077147577,0.6598237242225682,0.6312071456581374,0.4749392492755226,0.4916518946547353,0.5499704734583382,0.7134486334676711,0.48920350709338184,0.23661357083256185,0.45921742017016537,0.7037503749129732,0.10339296382187059,0.8150194026056102
591,0.04660242758556482,0.9220143606921181,0.6814461069006043,0.6977916083895986,0.6590712115398797,0.6586400337966395,0.3235893399318105,0.8393924810658948,0.6803044923491045,0.5020698554327272,0.4848596504334931,0.7131975849784066,0.3939517011582329,0.4686590315218635,0.323619758841946,0.3774123092243771,0.6624721949975896,0.6883044789540316,0.7212900143655966,0.2656950919598955,0.6571518096691981,0.46668578417714723,0.48484271708446636,0.5438491572353611,0.5655726816006141,0.6219022116422956,0.45659124158579123,0.5311679281648031,0.7291618390086597,0.0004703956497810309,0.3762190139348997
468,0.06801545461951145,0.7858085751154219,0.6586633365086154,0.7350579875080873,0.6033849194279469,0.5772713077748713,0.4265511104759928,0.7975302295157135,0.6872996379247708,0.6062650483070768,0.557733271779054,0.5521097465319961,0.3546084636157001,0.6176540023507076,0.4798245717658049,0.7174035874665108,0.42576686904714506,0.4774292046260247,0.40678000787255136,0.5821195951461582,0.6295146255692418,0.4689676871933224,0.5314099255978926,0.573524252646793,0.5737840431290009,0.40937691517850355,0.3206156421593566,0.38637914294188413,0.7590052972365153,0.01429532379684553,0.6537490855632082
757,0.3363881809400784,0.9161622404092404,0.6268321248752213,0.9311630990260955,0.2739994893635773,0.6529191046540357,0.4753412010250202,0.9078645156568766,0.6684318984210534,0.6578077224485359,0.646945832657108,0.25646574823424717,0.8455484848463841,0.3666997929474104,0.7416370984263293,0.8023873005211609,0.8221650330321811,0.8303065920262075,0.7431020566488851,0.2901948261560989,0.6341364809771155,0.4583335922410333,0.5464358957443981,0.5520488430043988,0.7922320980236486,0.4767361945939345,0.24702224091774364,0.4608293762767926,0.5729082985812589,0.0023943138573854473,0.5082215831928628
190,0.9238499226105272,0.9771040602102954,0.5929681394044516,0.8331261693349643,0.25698111166636245,0.6477535182100056,0.4753482878025076,0.899763436922489,0.6673709707774492,0.6868394494014375,0.6577980827952394,0.28182159447676114,0.9105980266111734,0.5772232328114085,0.7827509819215894,0.635846244298232,0.8524610535749876,0.7901572673468682,0.8061714655234105,0.40630725957861386,0.6480190624293033,0.4632791972315557,0.5537612698656799,0.5507233888385311,0.4754277778880711,0.4934125562788313,0.29972055995377944,0.4697700153997938,0.6007714279372148,0.12052477338689574,0.8275172057188256
115,0.08980670088095985,0.8971548702776301,0.6056450667828108,0.9625500943957525,0.12256269466874087,0.6382281268836112,0.46855079312820513,0.8868123519953744,0.6705504370042853,0.6516504835502105,0.6640936838115418,0.381513066244737,0.7694181167493919,0.8893787331296138,0.8606279509184257,0.3863067484872538,0.9019254505793451,0.8053822175773546,0.6490154673634965,0.4301132284035296,0.6375122337327075,0.4535591149138239,0.4953853926365184,0.554355492242196,0.7982709478001737,0.49038298383043305,0.1715864394925409,0.466165922048289,0.6155082317739836,0.007055934746715463,0.5962191630288975
698,0.29327700776222226,0.6506423684192579,0.7313304054658996,0.5403607085835146,0.4953518186246848,0.4327512210782332,0.29347531766916907,0.7246439587340617,0.7778218958540668,0.5504499605467064,0.5032942213056198,0.40066774259772386,0.580430704170395,0.42145274405326744,0.5034953299096279,0.74694343884393,0.5740937224886502,0.5639465653202428,0.522866788263581,0.4801515231544937,0.6632003707669187,0.47447101292346555,0.46905619788504,0.5547855249700676,0.6374955383108477,0.5205746720398193,0.2643049656395437,0.5486682680643863,0.6528494845681008,0.04703486102160528,0.750815750120716
568,0.2884881704663152,0.8823736366788489,0.6344230770623622,0.8703674439758683,0.3788234384311867,0.556718935058115,0.5456591251253751,0.8832890294213528,0.6813956480732052,0.6018286142282079,0.5917241221154009,0.34430674442414233,0.7645239958058162,0.6033973617008294,0.6534887505283083,0.8973822077723848,0.7015792970376722,0.70049120291806,0.6325845695246322,0.4288984911035626,0.6352831337319375,0.4658166771693788,0.5592191307891697,0.5632686738812455,0.8078573758293794,0.4562350142164853,0.28002358838216634,0.4988709606918089,0.606820663490026,0.16934243392117113,0.8552381843518466
94,0.7727949819036646,0.9846512054897384,0.5914600740253174,0.888899855407168,0.23555367998294754,0.6162166977160461,0.5156700061012519,0.8765522936348349,0.6729199688355196,0.7301986417489437,0.6679161238370761,0.280224828762446,0.9491609465562252,0.6365550343558919,0.8054893462981554,0.5602245877600198,0.8289279827882686,0.7682930373609028,0.747287060920728,0.4170304967731966,0.6353568864273071,0.4617548950843131,0.571535502946179,0.5601993540765727,0.6766040008689792,0.45184020964547367,0.35232930710990584,0.4735995069998029,0.5919117488094167,0.03525615395108826,0.7273207690264252
180,0.8146551222520918,0.9760158957446822,0.58543467426099,0.8579328386935998,0.2545249778556651,0.6328613416569849,0.5570046029165697,0.8802624934725296,0.6748803936614978,0.7181584289514057,0.6601531169474826,0.2612937263722451,0.895443493678792,0.4916337800616816,0.7647599601095484,0.6214873637035012,0.8815261342975209,0.7891613883450498,0.8125726234970821,0.3896753675743793,0.6479128975867491,0.462811574218364,0.5507817163995048,0.5552510865405369,0.7104446713030047,0.4469790572670291,0.47486347818809194,0.4690339981488355,0.6026858389471367,0.11519519067487664,0.8238304767437056
301,0.2886685519440468,0.9637707409403486,0.6040271436601429,0.9036534547950443,0.3058939015724149,0.6334659233310296,0.5253884810501045,0.8891747987501295,0.6734769735954608,0.6839108834206107,0.6735390591470637,0.24523220401826443,0.8951638205122212,0.3065690655718434,0.8298405676559816,0.45040518781221645,0.8137217583981531,0.7787581522182118,0.7317983356630013,0.4584339978680045,0.6316980281885527,0.45410371377321285,0.5029727579298536,0.5545175145405227,0.6462995412808891,0.5409883579834855,0.246073712715202,0.47344902998297883,0.6027131443579631,0.020227012940584328,0.6820352916567406
652,0.8061073677105517,0.8579658857344692,0.6353589650336948,0.7126860763673233,0.33694484525366575,0.5410802085099565,0.6405802289443049,0.8817304770821105,0.6959382359490669,0.5749580426317611,0.49157321553099276,0.3761578977391089,0.6093150295593457,0.3318606759442674,0.5097273369408932,0.5860175005605164,0.5520294343834555,0.6156541341063525,0.44921757936230655,0.3387710029722176,0.6427523242013509,0.47310672265598464,0.5526977166571342,0.5816031528808682,0.4515484804538259,0.30737618109412507,0.35525877682710005,0.5467882370072996,0.693913179485769,0.3424056974321102,0.9126322460856926
583,0.1878294871347275,0.93842827176187,0.6350425364854224,0.8487860578135688,0.46781499980014635,0.6091525609090381,0.4655703216303126,0.8441759412684235,0.6813816168504971,0.5695816527116622,0.5960458343626536,0.37079074959815456,0.7048788935841024,0.4977525564811135,0.6104620965895777,0.7209298819238645,0.6746190738535562,0.6341787620861823,0.5230875831697436,0.31191214636611403,0.6450686181223904,0.46119202157355127,0.4797622047307656,0.5606365942547443,0.710263193902864,0.5093362770130483,0.2964830485463987,0.5106843896343133,0.6701518670949403,0.0,0.0
554,0.8294929534848537,0.9435978672424069,0.6286700035468343,0.882310580210964,0.40317976642170983,0.6922966595975295,0.5433278836961025,0.9155668382120283,0.6700641963533008,0.5866429460069514,0.6966634654189311,0.10538443170520936,0.8651508357207605,0.6030840391090532,0.8165093133142601,0.28647196269870834,0.839759418104339,0.763728228530218,0.662325469220916,0.2451954166679202,0.6276420911004804,0.4580598794403572,0.5381546307131384,0.5596317896942238,0.7788364765595958,0.4042413689132001,0.27930032865413273,0.4791291604927562,0.6219184497151329,0.0,0.0
551,0.9332413969672636,0.9945518005635656,0.6166747921322423,0.7946456335582297,0.256331300240506,0.6850437563764702,0.41315641911114925,0.9122553477841869,0.6628840720599843,0.6787310606566668,0.6433209919517027,0.20390378518571903,0.8612228795956367,0.42995761325885806,0.750626625930417,0.6472421136559954,0.7957777796134093,0.8431253854070182,0.7607551088213452,0.3883884462852528,0.6294025689361654,0.459222791254122,0.5575053459422975,0.5525097439519799,0.7975977354474991,0.562348480900471,0.27595561765906934,0.4714205752310648,0.594992915456701,0.0004703956497810309,0.3762190139348997
697,0.33628344330784715,0.9400238874829938,0.6401859233200378,0.8163592958110808,0.467717549005371,0.6273911923111521,0.4535848486175005,0.848265864571063,0.6812766746490078,0.5539293915969533,0.5867033639853582,0.44813751488591025,0.690202079431947,0.36943035006622726,0.56271945238227,0.5848542799805131,0.7316115867655957,0.6500508665889301,0.6681752703730504,0.3872738665912069,0.6470916676311702,0.4619433610413419,0.4826828456419253,0.5538895216015961,0.5445715098006357,0.5442841420543848,0.34298761570017866,0.5091590271172425,0.6721697006231343,0.000823192387116804,0.4214915695226128
535,0.04138882100338651,0.9672223202853492,0.6582193934023786,0.7723437892155094,0.5267481451943522,0.7458304748076814,0.4388446796377027,0.9241082093793271,0.6641593217670284,0.6074839530828584,0.6038648761464992,0.353376549859724,0.6601839653293918,0.7726722518576821,0.5541438265761817,0.5402829612416591,0.9677000274267205,1.0,0.9437264250809112,0.10774680080662202,0.6366443342451185,0.4483667388761358,0.47565523115684816,0.5426092062201091,0.12674354022698864,0.6169991677753137,0.46713993873866677,0.47247596259938857,0.6335537354754374,0.0004703956497810309,0.3762190139348997
5,0.6804513028197697,0.8751824383520794,0.583765438569922,0.8694798683719474,0.10795584910406797,0.7996042413465688,0.668516252474263,0.8923667487979706,0.6815361404272764,0.6324762232226387,0.6540817448922001,0.21906637342477606,0.8661039475861142,0.4462710249191306,0.8443848887507007,0.696896066549436,0.7675588304611737,0.7757783864918306,0.679287761604566,0.41127157389886154,0.6546092797092601,0.461007225419399,0.5295698454501757,0.5508873932916862,0.8919507281680752,0.6018333483176276,0.4154767483416751,0.4551383327476252,0.562432194014396,0.007051230790217653,0.5961648352799351
773,0.04152847117969486,0.9396953663518987,0.6706631892337244,0.7299401469227412,0.6130062033390906,0.6891072939486168,0.3627217462968263,0.8725382369745223,0.674469288298613,0.5604764683234571,0.5305804196540669,0.5137273675886159,0.4601636171127725,0.39209479018884086,0.42345144410966495,0.5537301239218924,0.7677210234496552,0.8299059776744403,0.7730161610257499,0.14716812515131472,0.6452173338035374,0.4590803534696793,0.47866224804288793,0.5451396563867652,0.4204263015880766,0.6099652994586012,0.4643254283660889,0.5076845672564031,0.6913927821156858,0.0004703956497810309,0.3762190139348997
45,0.26960048412061116,0.8974899109899905,0.5831664090371111,0.918350201937932,0.0770810939917152,0.6404342957992293,0.43385760030491755,0.889274448155847,0.6690470913081435,0.5360768439633822,0.7035141712973779,0.2707683790886938,0.8326662516984472,0.42928520331897324,0.816140031727939,0.4350424811215956,0.7977291540917258,0.7932984598841618,0.749561169065178,0.37693591645336305,0.616675333550284,0.4546196842954548,0.5353133949218384,0.5739634939570273,0.7428675451419923,0.480500023299888,0.2562887216018847,0.4796118204159582,0.606205719901035,0.007055934746715463,0.5962191630288975
714,0.5301935318693339,0.9891496801675128,0.6332710077638435,0.7714041838394563,0.37580585977030656,0.7020352198926053,0.4226441830750046,0.9024766169625381,0.6691299879634127,0.7336744950248425,0.5934563818844365,0.44486645714947287,0.6926173331647857,0.35536254983779747,0.6121456079265939,0.4373484854920412,0.9255981363349707,0.9775881292770621,0.9805053302877822,0.27896187828482055,0.6287622403700011,0.4464593758267331,0.4599347734129153,0.557244975502989,0.6425793660036664,0.5087099859197828,0.18953190868078248,0.47479715009088225,0.618983536131551,0.0004703956497810309,0.3762190139348997
157,0.7301900406149262,0.8937596985537865,0.6201416373393248,0.8426539797358374,0.23067155530651115,0.7528352727691796,0.7691852207094485,0.905198287791242,0.6817560425903479,0.6575379379906253,0.6664633713205966,0.2637311177274603,0.8465755205361789,0.4652198634154957,0.7227692436732148,0.8040332755550201,0.8243124466015077,0.8308705383756558,0.7587848356716859,0.4460376356937257,0.6363350352984699,0.4458760658712769,0.4755179562460949,0.5699155143753275,0.7927937208245308,0.44676458392375845,0.1366719689348749,0.4975016681839889,0.6116893950873575,0.015904076919096656,0.6624397815597951
